text;label
hi igor. that bridge was really fantastic. i am unsure if its tree roots or the strangling figs. the idea was so cool and the bridge looks stunning! please visit west sumatra!;2
hi djemo. as for me, it looks like the bridge was made with the roots of a strangling fig tree. it was strategicly place and waved to support the weight of humans, crossing it.;1
ardiagusman4266 ure my grandson ancestor my moyang kenek from indonesia;1
selamat sore dari switzerland. terima kasih untuk komen kamu! saya sangat rindu sumatera barat. ini tempat yang sangat indah. saya harap bisa datang lagi. mungkin untuk tabuik budaya dan tradisi menarik. saya fly drone say di atas padang nasi di padang pariaman di tahun 2019 indah!;2
selamat sora fatma. terima kasih untuk komen kamu. saya rasa gembira kamu suka video saya. saya sudah rindu sumatera barat. ini tempat sangat indah. ada banyak tempat dan attraksi yang menarik di provinsi itu. jika tuhan mahu, saya akan balik di tahun hadapan...;2
nice. i bet it has not much changed, except the tourism being pushed more. i really enjoyed padang still being so original. i will go there again in 1 or 2 years!;2
i am happy to help if you come;2
hi colette. finally i publish another video about my favorite country! happy to read your nice comment here. i hope you can visit west sumatra some day. its really worth it! sudah bisa bicara bahasa indonesia?;2
beberapa kata! not gonna lie i needed google translate for that, ive literally only just started learning;2
bagus sekali negri saya disini lah;2
my grandmother cousin nenek nurdiznar gerobak are from bukitinggi westsumatera indonesia;1
looking forward to visiting soon;2
hi djemo beautiful video and i started loving this country! he he i will visit one day! thanks for the video!;2
as a west sumatran person, i never knew there were so many great places to visit loll;2
wow! switzerland man goes to indonesia. thats impressive, my wife from indonesia btw. we love watching all your videos as my references before my family and i went to switzerland. thank you for sharing. hopefully youll enjoy how delicious nasi padang is.;2
uda djemo.... terimakasih untuk video yg sangat cantik dari padang.... next dr bali ya uda djemo;2
100 you right explore wst sumtra n your diccision is not wrong to visit pdang couse not much people know view landscape nature in wst smtra is so mooii , cantik , beautiful , salute n jempol , i enjoyed when watch this content , stay safe n keep healty;2
beautiful and informative;2
wooww, the last time i went to padang was in 1989, are things still good now in padang and west sumatra?;1
looks awesome man, its a part of indo i have yet to visit. i absolutely love padang food.;2
wow....thanks for the super awesome video.;2
my ancestor moyang mother side kenek, im the 4 generation from..kenek generations indonesia are from here padang sumaterabarat indonesia;1
your content is really amazing. its always a pleasure to watch your videos. greetings from germany.;2
dont forget to visit nunsa pendsa diamond beach;1
beautiful countryside views. similar to msia. come, make some videos of my hometown, penang if time permits. good job my friend.;2
maybe, if you go to west sumatera again, you must be visit langkuik tinggi waterfall at the malalak, its beautufull waterfall ap;2
hey im going there next month, im actually from there but cant believe never seen this place. do you have hanafis contacts?;1
terima kasih. iya, sangat indah di sumatera barat. kamu sudah pergi ke sana?;2
hii donnie. i hope you can visit west sumatra! please let me know how you find it after you traveled there. i am curious to know your feedback!;2
hi abdul! thank you! happy to read you enjoyed this video and start to like indonesia. there will be more soon!;2
hii marcel. west sumatra made it really into my heart. i could imagine living there yearly for 6 months! i love the people, the fact its not too touristy, the food, architecture and culture. you live in a lovely place.;2
hiii. a thats nice to read. thank you very much for taking my switzerland advices into your consideration! i am a huge fan of indonesia, especially of west sumatra padang and bukittinggi! saya juga bicara bahasa indonesia i love nasi padang and the culture there;2
how cool you are able to speak indonesian language you are awesome! i married an indonesian for over 8 years and not even speak the language. looking forward to watching more videos from you djemo!;2
hi etik. sama2. saya sudah bercuti di bali untuk tujuh kali. always a favorite but its also very touristy. i prefer quiet corners. west sumatra gave me a lot of peace;2
hi jimmy. west sumatra is super cool because it feels raw and unexplored. i really enjoyed a lot are you from west sumatra or any other region of indonesia?;2
thanks a lot! are you planning to visit padangwest sumatra?;1
hiiii. west sumatra is so underrated. absolutely lovely place to go to;2
hi fifi. thank you very much! it was a dream to return to west sumatra. please share my video to your friends. i would very much appreciate that;2
will do.;1
hi jarrell. cool! and now you live in the us or elsewhere outside of indonesia?;1
i live in garden avenue seremban2. port dickson, negeri sembilan.. west malaysia;1
hey! vielen dank fr diesen sehr netten kommentar! liebe grsse nach deutschland;2
hi syed. some day i will visit that world famous tourist hotspot;1
hi vincent. it has similarities to malaysia.to me, penang is quite similar to singapore minus skyscrapers. i consider penang as one of my favorite destinations in southeast asia food, culture, people, old town of georgetown just beautiful!;2
terima kasih. sudah rindu sumatra barat;2
hii ikhbal. thank you so much for the recommendation! i will definitely come back to west sumatra! there is more to see!;2
yay, a new video about asia after more than 2 years. d do you think the covid saga is definately over now? besides in china, of course;1
very beautiful and attractive place especially during the winter. enjoy, djemo!;2
the unique matrilineal society and amazing landscape..;2
superb rancak bana djemo, thank you for coming to west sumatra many times, i hope the west sumatra regional government will make you one of the ambassadors for west sumatra tourism promotion like kvitland;2
ranang minang negri para pahlawan muslim yg berjasa tanpa pamrih..;2
mantap mancing ikan rp 500;2
hey djemo, you hat sunglass jason statham. i always wanted to visit switzerland, i hope you enjoy your time in indonesia;2
jemputan si ayah jeng si ridwan dimana;1
anda lah yang pertama secara langsung memperkenalkan bb ayang dan sungai lundang pesisir selatan sebagai destinasi wisata baru di propinsi sumatera barat, selamat berpetualang ...;2
hey dude, you should visit pekanbaru too! its a beautiful city, and after visiting pekanbaru, visit bandung and semarang but mostly, visit pekanbaru first!;2
wow ! beautiful;2
cool video;2
ranah minang yang terindah dunia;2
i am going there in january 2025, can i use mavic mini 2 drone there?;1
whats your favorite country?;1
wow na wow! djemo, you start travel escapade, now in asia.. philippine next ingat po lagi sir djemo.. im always waiting your new videos! god bless po!;2
padang sumatra barat indonesia;1
hi, amazing video, quality is so good, i have travel few country in south east asia, but never been to indonesia, i,m nature lover i thing padang seem nice, im from uk, i will be appriciate if you could help on this, what is the best time to visit padang? in padang they have good hotel 4 5?and finally how many days i need to see everything in padang? thanks;2
hey dominic. finally yes! i think the worst part is over since quite a while. but if we learned one thing is that it is totally unpredictable. lets hope its over for good!;1
you are right, djemo, but i can not fly more than a few hours;0
hi elka. thank you very much. thats something you might consider putting on your list! really unique place!;2
before human rights talked about womens equal rights, minang kabau had already protected women from mens arbitrariness;2
yup, the matrilinealism of the minangkabau is very interesting. much lessknown is the fact that padang and all of west sumatra is full of wonderful, often raw, landscapes.;2
hiiii. terima kasih untuk komen kamu. i am really happy reading this! i would love being an ambassador for west sumatra. hopefully, the local tourism board would be interested. you are from west sumatra, right?;2
benar djemo, bukit tinggi;1
thank you for your comment. yes, indonesia is really wonderful country with plenty of beautiful landscapes. i really love the diversity in the cultures and religions they have. west sumatra is in particular interesting because of the architecture. brilliant place. i wish to return again.;2
i found the minangkabau people very friendly!;2
hehe. okay... never thought of looking like him i hope you can visit switzerland some day! indonesia always works best for me. amazing country!;2
bayang dan sungai lundang;1
hi kyle. thanks a lot for your comment! i have been to bandung, semarang not yet. what are the best things to see around pekanbaru?;1
pekanbaru mall, theme park asia farm hayday, muara takus temple, mesjid raya an nur and much more! but if you havent semarang, i think that you should visit semarang first! theres so much many beautiful things to see in semarang!! like simpang lima road, old town semarang, lawang sewu, protestant church in western indonesia immanuel semarang, and ungaran road.;2
hi aruna. this is one of the most beautiful regions i have ever visited!;2
yeah , your video shows us ,the place is really beautiful djemo ! one quetion before visiting the places ,will you study about the place deeply n shoot it or consult any resident ??;1
thanks a lot. thats one of my favorite regions;2
yes. tempat sangat indah;2
indonesia. then, japan and bhutan;2
i think he mentioned in one of the comments he will come to philippines!;1
yes po! by march 2023 po..;1
hiii. i will come to the philippines! i am already excited!;2
hello po sir djemo.. ingat po lagi;1
hi raju. i highly recommend you to visit west sumatra! its a really amazing place! the best time to visit padang is may to august. afterwards, there will be grey skies. in december, the rainy season starts. i havent stayed at any 4 or 5 hotels but i am sure there will be. i suggest at least 6 days. you may also want to visit bukittinggi, even better than padang and cooling weather. i stayed 8 days and i felt it was too little but surely enough to see many great places!;2
hi djemo, many thanks for your reply in detail, so kind of you, really appreciated. i keep watching your video its like a heaven , the scenery is just like dream, the lake,the plants, beaches, is outstanding, pls can you recommend any guide or driver for padang?;2
did you go to bukit tinggi?;1
hello friends, great video, what place in indonesia did you like the most to spend several months? let it not be bali;2
cuman di minang alam nya paling ok di indonesia west sumatera;2
looks very similar to vietnam and philippines. one can yell once in billion years ago, they were connected. no wow moment for me.;0
would you now want to visit padang???;1
thanks for sharing this wonderful video n for showing your explorations in padang.;2
hii everyone, im reji from padang, west sumatera, indonesia, i wanted to thank you the creator for promoting my hometown, as a tour guide in padang, i feel this video really help me a lot, and i cant thank enough for that, thank youu sorry for my bad writing english;2
why do you put this 12 years old music in the background when your 40 and your bold ?;0
bagus sekali beautiful place.;2
hi. yes, i did. the video about bukittinggi is not out yet.;1
hi. i have only been to jawa, sumatra, bali, batam, bintan and sumba. if you wanna spend months there, then i suggest either sumatra or jawa. i think sumatra has more secrets, like shown here in west sumatra area. sumba is good for 1 week but there are risks like malaria that require proper preparations and prophylaxis.;1
filipinos, malays and indonesians are asutronesians. they are from the same lineage. i really loved padang, some others may as well and again others may not be too excited about this place. everyone got his taste;2
for sure.as if it was where my great great grandpa come from;2
. 2;2
english and deutsch;2
hi yasin. my greatest pleasure to publish this video!;2
wonderful.;2
selamat sore indra. terima kasih untuk komen kamu i am really happy reading this. there is no better feedback than receiving compliments from a local. i hope this guide helped you. more indonesia videos to follow especially about padang and region. on my channel, i have a mix of switzerland, europe and southeast asia videos.;2
last month, i had tourist from malta, they come to padang, because they saw your video, and they asked to take them to everyplace in that video, and i really wanted to say thank you for your work;2
what??? i was 32 when i went there lol. and im not botak;1
hi mariyah. thank you! indeed, padang and the surrounding is so fantastic!;2
waww ini ya yg lagi viral tuh, mantapp;2
insya allah tahun depan bisa pulkam aamiin;2
alamat di mana kak;1
bawa nesh kayaknya pasti dia seneng lari2....;2
aamiin aamiin allahumma aamiin pulkam bareng nesh naz;2
iyaaa bahagia banget dia pasti;2
disini banyak banget grosir grosir murah untuk usaha;2
ada tp cuma cukup 1 mobil aja mlm baru bisa parkir;1
ada pakiran nya gk mbak .;1
ga dijawab...maunya apa...males sama yg bgni2 !!!;0
apa nama hotel nya kak, di jln ap?;1
bisa minta no.hp hotelnya kak?;1
sekitar ini ada yg lebih bagus hotelnya tak sis?;1
berapa semalam buk;1
mksud nya ?;1
di belakang ramayana;1
saya tk ada no hotel;1
100rb dulu 50;1
ini channel mengandung ke kocakan wkwkwk sampai tagang paruik mandanga review abang tamvannn;2
lasuah... hahahaa keren don;2
give away lai bng owner;1
iyoo sanak;1
di tinggu give away nyo bg boss;1
mantap pak bos;2
mntaaaappp... lanjutkan bg... first impression next...;2
ditunggu give away nyo bang boss;2
ditunggu giveaway nyo pak doni v;2
ditunggu video selanjutnya bg;2
buek sub title indo nyo om, utk fans2 om yg di lua sumbar;1
salfok samo sari roti yg lewat;2
sari roti...roti...sari roti... cucuk....uuugh...;2
kanai copyright beko bg. backsound nyo sari roti. hahaha;1
good luck bg..!! di tunggu ga nya 1k subscribers nyo;2
amankanlh sari roti t dulu, ahahaha;1
